,FOREST_KEY,stationID,measure_name,time,measure_value::double,measure_value::bigint
34,1689512900989,aa-31-90-28,PM4P0,2023-07-16 13:08:24.622000000,1.0E-7,
35,1689512900989,aa-31-90-28,ic_score,2023-07-16 13:08:24.622000000,0.0,
36,1689512902124,aa-22-16-93,ic_score,2023-07-16 13:08:24.516000000,0.0,
37,1689512902124,aa-22-16-93,discrepancy_particle,2023-07-16 13:08:24.500000000,0.00541585600489114,
38,1689512902124,aa-22-16-93,discrepancy_gas_new,2023-07-16 13:08:24.500000000,0.0,
39,1689512902124,aa-22-16-93,PM4P0,2023-07-16 13:08:24.500000000,1.0000001,
40,1689512900154,aa-22-22-01,ic_score,2023-07-16 13:08:24.379000000,0.0,
41,1689512900154,aa-22-22-01,discrepancy_particle,2023-07-16 13:08:24.379000000,0.01488866708368164,
42,1689512900154,aa-22-22-01,PM4P0,2023-07-16 13:08:24.379000000,8.0000001,
43,1689512900154,aa-22-22-01,discrepancy_gas_new,2023-07-16 13:08:24.379000000,0.0,
44,1689512890472,aa-31-90-23,ic_score,2023-07-16 13:08:24.347000000,0.0,
45,1689512890472,aa-31-90-23,discrepancy_particle,2023-07-16 13:08:24.334000000,0.009950166250831671,
46,1689512890472,aa-31-90-23,PM4P0,2023-07-16 13:08:24.334000000,1.0E-7,
47,1689512890472,aa-31-90-23,discrepancy_gas_new,2023-07-16 13:08:24.334000000,0.0,
48,1689512902083,00-13-2f-1d,ic_score,2023-07-16 13:08:24.273000000,0.0,
49,1689512902083,00-13-2f-1d,discrepancy_particle,2023-07-16 13:08:24.272000000,0.010828197902654324,
50,1689512902083,00-13-2f-1d,PM4P0,2023-07-16 13:08:24.272000000,6.000001,
51,1689512902083,00-13-2f-1d,discrepancy_gas_new,2023-07-16 13:08:24.272000000,0.0,
52,1689512902388,00-27-0e-0c,ic_score,2023-07-16 13:08:24.253000000,0.0,
53,1689512902017,aa-22-22-40,ic_score,2023-07-16 13:08:24.240000000,0.0,
54,1689512902017,aa-22-22-40,discrepancy_gas_new,2023-07-16 13:08:24.239000000,0.0,
55,1689512902017,aa-22-22-40,PM4P0,2023-07-16 13:08:24.239000000,4.0000001,
56,1689512902017,aa-22-22-40,discrepancy_particle,2023-07-16 13:08:24.239000000,0.04609800399075681,
57,1689512902388,00-27-0e-0c,discrepancy_gas_new,2023-07-16 13:08:24.237000000,0.0,
58,1689512902388,00-27-0e-0c,PM4P0,2023-07-16 13:08:24.236000000,2.000001,
59,1689512902388,00-27-0e-0c,discrepancy_particle,2023-07-16 13:08:24.236000000,0.00957346472135967,
60,1689512740128,aa-22-22-73,discrepancy_gas_new,2023-07-16 13:08:24.172000000,0.0,
61,1689512740128,aa-22-22-73,ic_score,2023-07-16 13:08:24.172000000,0.0,
62,1689512740128,aa-22-22-73,PM4P0,2023-07-16 13:08:24.171000000,5.0000001,
63,1689512740128,aa-22-22-73,discrepancy_particle,2023-07-16 13:08:24.171000000,0.018954124932260896,
64,1689512901778,aa-27-83-94,ic_score,2023-07-16 13:08:24.048000000,0.0,
65,1689512901778,aa-27-83-94,discrepancy_gas_new,2023-07-16 13:08:24.048000000,0.0,
66,1689512901778,aa-27-83-94,PM4P0,2023-07-16 13:08:24.048000000,1.0E-7,
67,1689512901778,aa-27-83-94,discrepancy_particle,2023-07-16 13:08:24.047000000,0.014403026176573519,
68,1689512901810,aa-87-26-12,ic_score,2023-07-16 13:08:24.006000000,0.0,
69,1689512901810,aa-87-26-12,PM4P0,2023-07-16 13:08:24.005000000,1.0E-7,
70,1689512901810,aa-87-26-12,discrepancy_gas_new,2023-07-16 13:08:24.005000000,0.0,
71,1689512901810,aa-87-26-12,discrepancy_particle,2023-07-16 13:08:24.005000000,0.009950166250831671,
72,1689512899999,aa-22-16-50,ic_score,2023-07-16 13:08:23.710000000,0.0,
73,1689512899999,aa-22-16-50,PM4P0,2023-07-16 13:08:23.692000000,1.0000001,
74,1689512899999,aa-22-16-50,discrepancy_particle,2023-07-16 13:08:23.692000000,0.012957292404610854,
75,1689512899999,aa-22-16-50,discrepancy_gas_new,2023-07-16 13:08:23.692000000,0.0,
76,1689512901108,aa-22-22-38,ic_score,2023-07-16 13:08:23.559000000,0.0,
77,1689512901108,aa-22-22-38,discrepancy_particle,2023-07-16 13:08:23.558000000,0.017603135760953847,
78,1689512901108,aa-22-22-38,discrepancy_gas_new,2023-07-16 13:08:23.558000000,0.0,
79,1689512901108,aa-22-22-38,PM4P0,2023-07-16 13:08:23.558000000,5.0000001,
80,1689512901118,aa-59-38-38,ic_score,2023-07-16 13:08:23.502000000,0.0,
81,1689512901118,aa-59-38-38,discrepancy_gas_new,2023-07-16 13:08:23.501000000,0.0,
82,1689512901118,aa-59-38-38,discrepancy_particle,2023-07-16 13:08:23.501000000,0.010276404046337007,
83,1689512901118,aa-59-38-38,PM4P0,2023-07-16 13:08:23.501000000,1.0E-7,
84,1689512901194,aa-87-26-19,ic_score,2023-07-16 13:08:23.477000000,0.0,
85,1689512901194,aa-87-26-19,discrepancy_gas_new,2023-07-16 13:08:23.476000000,0.0,
86,1689512901194,aa-87-26-19,PM4P0,2023-07-16 13:08:23.464000000,1.0E-7,
87,1689512901194,aa-87-26-19,discrepancy_particle,2023-07-16 13:08:23.464000000,0.07478112740798437,
88,1689512901325,aa-22-16-69,discrepancy_gas_new,2023-07-16 13:08:23.385000000,0.0,
89,1689512901325,aa-22-16-69,ic_score,2023-07-16 13:08:23.385000000,0.0,
90,1689512901325,aa-22-16-69,discrepancy_particle,2023-07-16 13:08:23.385000000,0.04504094998387842,
91,1689512901325,aa-22-16-69,PM4P0,2023-07-16 13:08:23.385000000,6.0000001,
92,1689512900974,aa-87-26-20,ic_score,2023-07-16 13:08:23.359000000,0.0,
93,1689512900974,aa-87-26-20,discrepancy_gas_new,2023-07-16 13:08:23.359000000,1.8939705091072732,
94,1689512900974,aa-87-26-20,discrepancy_particle,2023-07-16 13:08:23.358000000,0.05649712826994602,
95,1689512900974,aa-87-26-20,PM4P0,2023-07-16 13:08:23.358000000,5.0000001,
96,1689512900827,aa-22-21-57,discrepancy_particle,2023-07-16 13:08:23.337000000,0.009248824000355427,
97,1689512900827,aa-22-21-57,ic_score,2023-07-16 13:08:23.337000000,0.0,
98,1689512900827,aa-22-21-57,PM4P0,2023-07-16 13:08:23.337000000,4.0000001,
99,1689512900827,aa-22-21-57,discrepancy_gas_new,2023-07-16 13:08:23.337000000,0.0,
100,1689512901674,aa-22-21-72,ic_score,2023-07-16 13:08:23.309000000,0.0,
101,1689512901674,aa-22-21-72,discrepancy_particle,2023-07-16 13:08:23.308000000,0.011447734379451902,
102,1689512901674,aa-22-21-72,discrepancy_gas_new,2023-07-16 13:08:23.308000000,0.0,
103,1689512901674,aa-22-21-72,PM4P0,2023-07-16 13:08:23.308000000,1.0E-7,
104,1689512901111,00-9d-0f-13,ic_score,2023-07-16 13:08:23.235000000,3.1421052631578945,
105,1689512901111,00-9d-0f-13,discrepancy_gas_new,2023-07-16 13:08:23.235000000,0.0,
106,1689512901111,00-9d-0f-13,discrepancy_particle,2023-07-16 13:08:23.234000000,0.010275637076595956,
107,1689512901111,00-9d-0f-13,PM4P0,2023-07-16 13:08:23.234000000,1.0E-6,
108,1689512899766,aa-22-21-80,discrepancy_gas_new,2023-07-16 13:08:23.173000000,0.0,
109,1689512899766,aa-22-21-80,ic_score,2023-07-16 13:08:23.173000000,3.231578947368421,
110,1689512899766,aa-22-21-80,PM4P0,2023-07-16 13:08:23.165000000,1.0E-7,
111,1689512899766,aa-22-21-80,discrepancy_particle,2023-07-16 13:08:23.165000000,0.00987198397889344,
112,1689512901109,aa-22-17-32,ic_score,2023-07-16 13:08:23.159000000,2.8947368421052633,
113,1689512901109,aa-22-17-32,discrepancy_particle,2023-07-16 13:08:23.158000000,0.028767926435556035,
114,1689512901109,aa-22-17-32,PM4P0,2023-07-16 13:08:23.158000000,2.0000001,
115,1689512901109,aa-22-17-32,discrepancy_gas_new,2023-07-16 13:08:23.158000000,0.0,
116,1689512892586,aa-22-16-99,ic_score,2023-07-16 13:08:23.100000000,2.7736842105263158,
117,1689512892586,aa-22-16-99,PM4P0,2023-07-16 13:08:23.099000000,2.0000001,
118,1689512892586,aa-22-16-99,discrepancy_gas_new,2023-07-16 13:08:23.099000000,0.0,
119,1689512892586,aa-22-16-99,discrepancy_particle,2023-07-16 13:08:23.099000000,0.011002985602335258,
120,1689512901508,aa-59-38-10,ic_score,2023-07-16 13:08:23.090000000,0.06313049125995514,
121,1689512901508,aa-59-38-10,PM4P0,2023-07-16 13:08:23.089000000,1.0000001,
122,1689512901508,aa-59-38-10,discrepancy_particle,2023-07-16 13:08:23.089000000,0.02048866098623847,
123,1689512901508,aa-59-38-10,discrepancy_gas_new,2023-07-16 13:08:23.089000000,0.0,
124,1689512901189,aa-22-22-86,ic_score,2023-07-16 13:08:22.989000000,0.0,
125,1689512901189,aa-22-22-86,PM4P0,2023-07-16 13:08:22.988000000,3.0000001,
126,1689512901189,aa-22-22-86,discrepancy_gas_new,2023-07-16 13:08:22.988000000,0.0,
127,1689512901189,aa-22-22-86,discrepancy_particle,2023-07-16 13:08:22.988000000,0.11686754490110474,
128,1689512900864,aa-27-90-58,ic_score,2023-07-16 13:08:22.958000000,3.3421052631578947,
129,1689512900864,aa-27-90-58,PM4P0,2023-07-16 13:08:22.958000000,1.0000001,
130,1689512900864,aa-27-90-58,discrepancy_particle,2023-07-16 13:08:22.958000000,0.013611195796180198,
131,1689512900864,aa-27-90-58,discrepancy_gas_new,2023-07-16 13:08:22.958000000,0.0,
132,1689512900435,aa-87-25-98,discrepancy_particle,2023-07-16 13:08:22.902000000,0.01039257239267144,
133,1689512900435,aa-87-25-98,ic_score,2023-07-16 13:08:22.902000000,0.0,
134,1689512900435,aa-87-25-98,PM4P0,2023-07-16 13:08:22.902000000,8.0000001,
135,1689512900435,aa-87-25-98,discrepancy_gas_new,2023-07-16 13:08:22.902000000,0.0,
136,1689512900478,aa-31-90-78,ic_score,2023-07-16 13:08:22.785000000,0.0,
137,1689512900478,aa-31-90-78,discrepancy_particle,2023-07-16 13:08:22.780000000,0.008925044139012073,
138,1689512900478,aa-31-90-78,discrepancy_gas_new,2023-07-16 13:08:22.780000000,0.0,
139,1689512900478,aa-31-90-78,PM4P0,2023-07-16 13:08:22.780000000,1.0000001,
140,1689512899483,aa-22-21-93,ic_score,2023-07-16 13:08:22.567000000,0.0,
141,1689512899483,aa-22-21-93,discrepancy_particle,2023-07-16 13:08:22.566000000,0.010145448746289532,
142,1689512899483,aa-22-21-93,discrepancy_gas_new,2023-07-16 13:08:22.566000000,0.0,
143,1689512899483,aa-22-21-93,PM4P0,2023-07-16 13:08:22.566000000,1.0E-7,
144,1689512899031,00-28-2f-17,ic_score,2023-07-16 13:08:22.536000000,0.0,
145,1689512899031,00-28-2f-17,discrepancy_particle,2023-07-16 13:08:22.535000000,0.008474719713273515,
146,1689512899031,00-28-2f-17,PM4P0,2023-07-16 13:08:22.535000000,3.000001,
147,1689512899031,00-28-2f-17,discrepancy_gas_new,2023-07-16 13:08:22.535000000,0.0,
148,1689512898148,aa-22-22-72,ic_score,2023-07-16 13:08:22.326000000,0.0,
149,1689512898148,aa-22-22-72,PM4P0,2023-07-16 13:08:22.325000000,7.0000001,
150,1689512898148,aa-22-22-72,discrepancy_particle,2023-07-16 13:08:22.325000000,0.041242057975726,
151,1689512898148,aa-22-22-72,discrepancy_gas_new,2023-07-16 13:08:22.325000000,0.0,
152,1689512809799,aa-31-90-67,PM4P0,2023-07-16 13:08:21.983000000,3.0000001,
153,1689512899753,aa-22-16-64,ic_score,2023-07-16 13:08:21.983000000,0.0,
154,1689512809799,aa-31-90-67,discrepancy_gas_new,2023-07-16 13:08:21.983000000,0.0,
155,1689512809799,aa-31-90-67,discrepancy_particle,2023-07-16 13:08:21.983000000,0.01446571264390073,
156,1689512809799,aa-31-90-67,ic_score,2023-07-16 13:08:21.983000000,0.0,
157,1689512899753,aa-22-16-64,discrepancy_gas_new,2023-07-16 13:08:21.971000000,0.0,
158,1689512899753,aa-22-16-64,PM4P0,2023-07-16 13:08:21.970000000,4.0000001,
159,1689512899753,aa-22-16-64,discrepancy_particle,2023-07-16 13:08:21.970000000,0.018067215578081885,
160,1689512898994,aa-87-26-25,ic_score,2023-07-16 13:08:21.877000000,0.0,
161,1689512898994,aa-87-26-25,discrepancy_gas_new,2023-07-16 13:08:21.876000000,0.9507113833833483,
162,1689512899789,aa-2-85-81,discrepancy_gas_new,2023-07-16 13:08:21.870000000,0.0,
163,1689512899789,aa-2-85-81,ic_score,2023-07-16 13:08:21.870000000,3.542105263157895,
164,1689512899789,aa-2-85-81,PM4P0,2023-07-16 13:08:21.870000000,1.0E-7,
165,1689512899789,aa-2-85-81,discrepancy_particle,2023-07-16 13:08:21.870000000,0.013967206424140954,
166,1689512898994,aa-87-26-25,PM4P0,2023-07-16 13:08:21.860000000,1.0000001,
167,1689512898994,aa-87-26-25,discrepancy_particle,2023-07-16 13:08:21.860000000,0.030143054470190833,
168,1689512899371,aa-87-26-35,ic_score,2023-07-16 13:08:21.828000000,2.9526315789473685,
169,1689512899371,aa-87-26-35,discrepancy_particle,2023-07-16 13:08:21.827000000,0.01105188096396148,
170,1689512899371,aa-87-26-35,PM4P0,2023-07-16 13:08:21.827000000,1.0000001,
171,1689512899371,aa-87-26-35,discrepancy_gas_new,2023-07-16 13:08:21.827000000,0.0,
172,1689512899652,aa-22-16-60,PM4P0,2023-07-16 13:08:21.806000000,1.0E-7,
173,1689512899652,aa-22-16-60,ic_score,2023-07-16 13:08:21.806000000,0.0,
174,1689512899652,aa-22-16-60,discrepancy_gas_new,2023-07-16 13:08:21.806000000,1.2145492150852455,
175,1689512899652,aa-22-16-60,discrepancy_particle,2023-07-16 13:08:21.805000000,0.009950166250831671,
176,1689512887724,aa-31-90-45,discrepancy_gas_new,2023-07-16 13:08:21.742000000,0.0,
177,1689512887724,aa-31-90-45,ic_score,2023-07-16 13:08:21.742000000,0.07818929112657838,
178,1689512887724,aa-31-90-45,discrepancy_particle,2023-07-16 13:08:21.742000000,0.02324231223816753,
179,1689512887724,aa-31-90-45,PM4P0,2023-07-16 13:08:21.742000000,1.0000001,
180,1689512899961,aa-27-91-24,ic_score,2023-07-16 13:08:21.526000000,0.0,
181,1689512899961,aa-27-91-24,PM4P0,2023-07-16 13:08:21.526000000,7.0000001,
182,1689512899961,aa-27-91-24,discrepancy_particle,2023-07-16 13:08:21.526000000,0.013703383302715366,
183,1689512899961,aa-27-91-24,discrepancy_gas_new,2023-07-16 13:08:21.526000000,0.0,
184,1689512899547,aa-59-38-53,ic_score,2023-07-16 13:08:21.364000000,0.0,
185,1689512899547,aa-59-38-53,PM4P0,2023-07-16 13:08:21.364000000,1.0000001,
186,1689512899547,aa-59-38-53,discrepancy_gas_new,2023-07-16 13:08:21.364000000,0.0,
187,1689512899547,aa-59-38-53,discrepancy_particle,2023-07-16 13:08:21.364000000,0.015038596895937673,
188,1689512889860,00-26-0f-04,discrepancy_gas_new,2023-07-16 13:08:21.109000000,0.0,
189,1689512889860,00-26-0f-04,ic_score,2023-07-16 13:08:21.109000000,0.0,
190,1689512889860,00-26-0f-04,PM4P0,2023-07-16 13:08:21.108000000,52.000001,
191,1689512889860,00-26-0f-04,discrepancy_particle,2023-07-16 13:08:21.108000000,0.09644705677702703,
192,1689512898922,00-2d-0e-15,ic_score,2023-07-16 13:08:21.106000000,3.1157894736842104,
193,1689512898922,00-2d-0e-15,PM4P0,2023-07-16 13:08:21.105000000,1.0E-6,
194,1689512898922,00-2d-0e-15,discrepancy_gas_new,2023-07-16 13:08:21.105000000,0.0,
195,1689512898922,00-2d-0e-15,discrepancy_particle,2023-07-16 13:08:21.105000000,0.016694665571147738,
196,1689512898541,aa-87-26-26,PM4P0,2023-07-16 13:08:20.985000000,1.0E-7,
197,1689512898541,aa-87-26-26,discrepancy_gas_new,2023-07-16 13:08:20.985000000,0.0,
198,1689512898541,aa-87-26-26,ic_score,2023-07-16 13:08:20.985000000,0.0,
199,1689512898541,aa-87-26-26,discrepancy_particle,2023-07-16 13:08:20.985000000,0.01021054291144452,
200,1689512898062,aa-2-86-73,discrepancy_gas_new,2023-07-16 13:08:20.902000000,0.0,
201,1689512898062,aa-2-86-73,PM4P0,2023-07-16 13:08:20.902000000,1.0000001,
202,1689512898062,aa-2-86-73,ic_score,2023-07-16 13:08:20.902000000,3.494736842105263,
203,1689512898062,aa-2-86-73,discrepancy_particle,2023-07-16 13:08:20.902000000,0.0234071393250197,
204,1689512898175,aa-27-84-47,PM4P0,2023-07-16 13:08:20.861000000,4.0000001,
205,1689512898175,aa-27-84-47,discrepancy_gas_new,2023-07-16 13:08:20.861000000,0.0,
206,1689512898175,aa-27-84-47,ic_score,2023-07-16 13:08:20.861000000,2.9526315789473685,
207,1689512898175,aa-27-84-47,discrepancy_particle,2023-07-16 13:08:20.861000000,0.010015260415979554,
208,1689512899215,aa-22-22-53,discrepancy_gas_new,2023-07-16 13:08:20.830000000,0.0,
209,1689512899215,aa-22-22-53,ic_score,2023-07-16 13:08:20.830000000,0.0,
210,1689512899215,aa-22-22-53,PM4P0,2023-07-16 13:08:20.829000000,3.0000001,
211,1689512899215,aa-22-22-53,discrepancy_particle,2023-07-16 13:08:20.829000000,0.02007921681977365,
212,1689512705557,aa-2-83-72,ic_score,2023-07-16 13:08:20.489000000,3.0631578947368423,
213,1689512705557,aa-2-83-72,discrepancy_particle,2023-07-16 13:08:20.476000000,0.010424016615921516,
214,1689512705557,aa-2-83-72,PM4P0,2023-07-16 13:08:20.476000000,4.0000001,
215,1689512705557,aa-2-83-72,discrepancy_gas_new,2023-07-16 13:08:20.476000000,0.0,
216,1689512897590,aa-22-22-62,discrepancy_particle,2023-07-16 13:08:20.219000000,0.013170226139386898,
217,1689512897590,aa-22-22-62,ic_score,2023-07-16 13:08:20.219000000,2.9684210526315793,
218,1689512897590,aa-22-22-62,discrepancy_gas_new,2023-07-16 13:08:20.219000000,0.0,
219,1689512897590,aa-22-22-62,PM4P0,2023-07-16 13:08:20.219000000,1.0000001,
220,1689512898061,aa-22-16-26,ic_score,2023-07-16 13:08:20.098000000,0.0,
221,1689512898061,aa-22-16-26,PM4P0,2023-07-16 13:08:20.098000000,10.0000001,
222,1689512898061,aa-22-16-26,discrepancy_particle,2023-07-16 13:08:20.098000000,0.013335456075825647,
223,1689512898061,aa-22-16-26,discrepancy_gas_new,2023-07-16 13:08:20.098000000,0.0,
224,1689512897302,aa-22-16-87,ic_score,2023-07-16 13:08:19.989000000,0.0,
225,1689512897302,aa-22-16-87,discrepancy_gas_new,2023-07-16 13:08:19.988000000,0.5986601593656005,
226,1689512897302,aa-22-16-87,discrepancy_particle,2023-07-16 13:08:19.988000000,0.011871348406451432,
227,1689512897302,aa-22-16-87,PM4P0,2023-07-16 13:08:19.988000000,1.0E-7,
228,1689512897886,00-24-0e-15,ic_score,2023-07-16 13:08:19.945000000,0.0,
229,1689512897886,00-24-0e-15,PM4P0,2023-07-16 13:08:19.944000000,1.0E-6,
230,1689512897886,00-24-0e-15,discrepancy_gas_new,2023-07-16 13:08:19.944000000,0.0,
231,1689512897886,00-24-0e-15,discrepancy_particle,2023-07-16 13:08:19.944000000,0.01001526041598666,
232,1689512897871,aa-2-83-48,ic_score,2023-07-16 13:08:19.843000000,3.1526315789473682,
233,1689512897871,aa-2-83-48,discrepancy_particle,2023-07-16 13:08:19.842000000,0.008831513059032403,
234,1689512897871,aa-2-83-48,discrepancy_gas_new,2023-07-16 13:08:19.842000000,0.0,
235,1689512897871,aa-2-83-48,PM4P0,2023-07-16 13:08:19.842000000,4.0000001,
236,1689512897008,aa-59-38-17,ic_score,2023-07-16 13:08:19.663000000,0.0,
237,1689512897008,aa-59-38-17,discrepancy_particle,2023-07-16 13:08:19.646000000,0.009169686803961241,
238,1689512897008,aa-59-38-17,discrepancy_gas_new,2023-07-16 13:08:19.646000000,0.0,
239,1689512897008,aa-59-38-17,PM4P0,2023-07-16 13:08:19.646000000,1.0000001,
240,1689512897479,00-13-2f-1a,PM4P0,2023-07-16 13:08:19.626000000,4.000001,
241,1689512897479,00-13-2f-1a,ic_score,2023-07-16 13:08:19.626000000,0.0,
242,1689512897479,00-13-2f-1a,discrepancy_gas_new,2023-07-16 13:08:19.626000000,0.0,
243,1689512897479,00-13-2f-1a,discrepancy_particle,2023-07-16 13:08:19.626000000,0.012163273078769521,
244,1689512893933,aa-31-90-59,discrepancy_particle,2023-07-16 13:08:19.367000000,0.012860576724442296,
245,1689512893933,aa-31-90-59,discrepancy_gas_new,2023-07-16 13:08:19.367000000,0.0,
246,1689512893933,aa-31-90-59,PM4P0,2023-07-16 13:08:19.367000000,1.0E-7,
247,1689512893933,aa-31-90-59,ic_score,2023-07-16 13:08:19.367000000,0.0,
248,1689512896418,aa-22-22-12,discrepancy_particle,2023-07-16 13:08:19.215000000,0.01503873765923558,
249,1689512896418,aa-22-22-12,PM4P0,2023-07-16 13:08:19.215000000,3.0000001,
250,1689512896418,aa-22-22-12,discrepancy_gas_new,2023-07-16 13:08:19.215000000,0.0,
251,1689512896418,aa-22-22-12,ic_score,2023-07-16 13:08:19.215000000,0.0,
252,1689512896787,aa-31-90-26,ic_score,2023-07-16 13:08:19.074000000,0.0,
253,1689512896787,aa-31-90-26,PM4P0,2023-07-16 13:08:19.073000000,1.0E-7,
254,1689512896787,aa-31-90-26,discrepancy_particle,2023-07-16 13:08:19.073000000,0.009950166250831671,
255,1689512896787,aa-31-90-26,discrepancy_gas_new,2023-07-16 13:08:19.073000000,0.0,
256,1689512896623,aa-22-22-14,discrepancy_particle,2023-07-16 13:08:19.010000000,0.01096927264103087,
257,1689512896623,aa-22-22-14,PM4P0,2023-07-16 13:08:19.010000000,5.0000001,
258,1689512896623,aa-22-22-14,ic_score,2023-07-16 13:08:19.010000000,0.0,
259,1689512896623,aa-22-22-14,discrepancy_gas_new,2023-07-16 13:08:19.010000000,0.0,
260,1689512895339,aa-2-85-27,ic_score,2023-07-16 13:08:18.991000000,3.4684210526315793,
261,1689512895339,aa-2-85-27,discrepancy_particle,2023-07-16 13:08:18.990000000,0.009523747026570106,
262,1689512895339,aa-2-85-27,discrepancy_gas_new,2023-07-16 13:08:18.990000000,0.0,
263,1689512895339,aa-2-85-27,PM4P0,2023-07-16 13:08:18.990000000,1.0E-7,
264,1689512895972,aa-22-17-44,PM4P0,2023-07-16 13:08:18.824000000,7.0000001,
265,1689512895972,aa-22-17-44,ic_score,2023-07-16 13:08:18.824000000,0.0,
266,1689512895972,aa-22-17-44,discrepancy_gas_new,2023-07-16 13:08:18.824000000,0.0,
267,1689512895972,aa-22-17-44,discrepancy_particle,2023-07-16 13:08:18.824000000,0.032951078867046846,
268,1689512896743,aa-2-83-7,ic_score,2023-07-16 13:08:18.731000000,3.0894736842105264,
269,1689512896743,aa-2-83-7,discrepancy_gas_new,2023-07-16 13:08:18.731000000,0.0,
270,1689512896743,aa-2-83-7,PM4P0,2023-07-16 13:08:18.730000000,2.0000001,
271,1689512896743,aa-2-83-7,discrepancy_particle,2023-07-16 13:08:18.730000000,0.014769294888981932,
272,1689512895651,aa-22-16-41,ic_score,2023-07-16 13:08:18.692000000,0.0,
273,1689512895651,aa-22-16-41,discrepancy_particle,2023-07-16 13:08:18.691000000,0.013338359931115207,
274,1689512895651,aa-22-16-41,PM4P0,2023-07-16 13:08:18.691000000,3.0000001,
275,1689512895651,aa-22-16-41,discrepancy_gas_new,2023-07-16 13:08:18.691000000,0.0,
276,1689512896714,00-12-08-11,ic_score,2023-07-16 13:08:18.673000000,0.0,
277,1689512896714,00-12-08-11,discrepancy_particle,2023-07-16 13:08:18.672000000,0.02649688170790654,
278,1689512896714,00-12-08-11,PM4P0,2023-07-16 13:08:18.672000000,3.000001,
279,1689512896714,00-12-08-11,discrepancy_gas_new,2023-07-16 13:08:18.672000000,0.0,
280,1689512896383,00-12-08-11,ic_score,2023-07-16 13:08:18.605000000,0.0,
281,1689512896383,00-12-08-11,discrepancy_gas_new,2023-07-16 13:08:18.600000000,0.0,
282,1689512896383,00-12-08-11,PM4P0,2023-07-16 13:08:18.600000000,3.000001,
283,1689512896383,00-12-08-11,discrepancy_particle,2023-07-16 13:08:18.600000000,0.02649688170790654,
